outcome,GUCA2B,GLP2R,SCGN,SLC4A4,CHGA,CA2,GCNT2,PLP1,PYY,CA1,PKIB,ABCA8,RSPO2,BMP3,SLC25A34,CADM3,CLEC3B,MAMDC2,TMEM100,GFRA2,CA7,VSTM2A,HPSE2,GREM2,TMIGD1,OTOP2,GUCA2A,ELANE,LINC00974,UGT1A8,SPIB,NFE2L3,CDH3,TRIB3,CEMIP,WNT2,MTHFD1L,SLC6A6,KLHL35,CLDN1,TMEM41A,KRT80,ENC1,FUT1,CPNE7,LOC101929705,PVT1
1,6.215801285,5.628464165,3.888099079,9.575243805,10.32330489,11.7406354,5.791621504,4.108735986,8.711563076,10.0391169,9.179449419,5.483078588,3.888099079,6.524524687,5.483078588,3.762401758,6.326234416,4.748639057,4.541635444,5.232841584,5.520833053,5.138616627,4.465217447,5.55761671,6.614286661,1.575079433,9.69311924,2.820465497,2.820465497,4.929059495,5.852018515,11.98588459,9.632168518,10.03425133,12.37805768,6.614286661,9.511319153,10.68068419,6.614286661,11.27597496,9.745658044,8.957555664,11.70587049,8.653517456,10.71148941,4.465217447,9.536771263
1,6.130210386,3.147652938,2.651030365,7.704136108,5.554212009,10.30249326,6.687336591,2.344495667,4.883677156,6.566947346,7.722038016,2.878783882,3.065100943,5.22473954,5.799466975,1.575079433,3.429680163,2.122322872,1.575079433,2.878783882,4.173879986,2.122322872,3.491039067,4.309542471,6.997822577,3.224668528,10.60458793,1.575079433,3.224668528,7.819487245,3.491039067,11.45348431,12.30557005,12.06383619,13.01863647,5.619572702,10.20881212,11.73192168,6.809645603,10.76173922,10.37593109,10.54968717,12.1056241,7.725000181,10.06604689,4.573416658,8.173983547
1,3.24915037,3.951523859,4.152782147,11.66038135,2.446561456,11.49490199,5.026038549,5.075216152,3.043388308,2.446561456,6.002155138,4.623538527,3.424315241,6.338685233,3.714521917,5.924241565,7.037900217,5.976650733,4.810244323,3.714521917,4.975094913,2.446561456,3.951523859,8.102705057,2.446561456,1.575079433,3.714521917,2.790134331,1.575079433,3.424315241,4.48364602,12.33219978,11.91562656,10.49114886,10.52884515,8.633186123,11.23805142,11.14330384,6.840301064,11.46432942,11.09015614,8.17161996,12.78672203,10.45013151,7.921156677,5.976650733,7.541795169
1,4.132123057,5.412779467,3.095011904,6.770519415,3.486434065,7.868277874,5.896604749,4.132123057,3.205603257,3.715494554,7.77982024,7.996683209,4.277636594,5.116837257,5.306098573,7.40611331,7.886810355,6.489097714,7.116803165,5.283770865,4.025697699,2.478909812,3.783627235,4.775153358,3.095011904,1.575079433,7.045988923,3.095011904,2.21932087,4.079954415,5.371058754,12.29222069,10.84593362,12.45038151,11.36256256,8.636584966,10.52895067,12.32961137,6.138944461,12.43283495,10.42248205,9.719752965,12.26521056,7.571061084,9.394157539,5.166562978,8.437287584
1,4.444726799,5.655440348,3.04706363,9.517108519,7.89367442,10.5079026,4.575335097,3.290445483,4.020505503,8.145237654,9.992504069,6.05900027,3.290445483,4.873737454,5.490997496,3.745213617,6.790102782,4.804855142,5.469046892,6.397068019,4.533143557,3.04706363,5.655440348,6.276258832,4.300553363,1.575079433,7.889566559,1.575079433,2.255961739,6.972136073,6.631777546,11.38023873,10.20655752,11.54565177,13.23327825,7.382052545,10.38491459,12.07543277,5.968242063,10.85561563,10.32153983,10.05526879,12.41729925,6.601937234,10.23029881,5.228713538,8.391679879
1,1.575079433,4.412242471,4.285684906,10.80227239,6.902489012,11.54747098,4.827632619,3.371754507,5.630220579,4.914787027,6.341617848,3.612745258,4.528211252,3.612745258,3.991017554,4.635275697,7.28911297,5.578125611,5.865587363,4.734739133,3.371754507,3.371754507,4.528211252,7.153767126,1.575079433,1.575079433,4.528211252,2.655322243,1.575079433,6.923452393,6.984572544,12.65221438,12.09125095,10.71484484,12.57280367,8.010800867,11.06521255,11.01851157,7.062231553,9.239460839,11.03545048,9.0332587,12.28430078,9.214178453,6.964485828,6.571607028,7.981128053
1,4.388581733,3.312032771,3.649782476,4.694498429,2.616806096,10.52869769,4.498177765,2.616806096,3.74498995,5.344006265,8.693173519,4.388581733,1.575079433,3.435067645,6.285980172,3.833727861,6.546285261,3.312032771,3.174961689,3.312032771,4.825590418,1.575079433,3.174961689,5.949062279,2.319512157,2.616806096,6.023061362,1.575079433,1.575079433,6.482216173,7.013174601,12.49199318,12.68185922,11.9399991,9.473246582,6.967129636,9.888152328,11.57992342,7.07526184,12.37746939,10.19909153,9.376215278,12.27069531,7.500666396,11.78449551,6.967129636,9.489616532
1,1.575079433,4.028708455,4.174056375,8.238795302,8.946542412,10.66858285,5.894894027,4.174056375,3.679989227,3.199683754,7.222663469,4.778656295,2.633808013,4.103325598,4.985799316,5.83237522,6.579462264,4.103325598,3.86578352,4.733312712,6.946510512,1.575079433,4.241304401,4.865189434,1.575079433,1.575079433,4.535705122,1.575079433,1.575079433,6.18891475,9.106603585,12.15714823,11.93188643,8.980486291,12.08348371,6.316071638,9.670131295,11.50034631,6.460678886,11.59180719,10.27814368,9.77331927,13.5244497,5.443212028,9.01598971,4.985799316,9.034573546
1,3.389098212,4.897401996,4.759744523,4.131220377,7.627243966,8.838998156,4.607154542,1.575079433,4.012463012,3.169265967,7.115584277,4.759744523,2.525737441,5.192374719,5.390967711,1.575079433,5.757002441,2.525737441,4.524140466,5.343850869,3.882213986,1.575079433,5.022838524,6.539836314,1.575079433,1.575079433,8.026573294,3.169265967,1.575079433,4.435871908,6.048330394,12.40706577,10.56494857,12.54685278,12.56101134,8.738379404,10.53656933,11.78629192,7.335273665,10.43819018,10.01869764,9.865332111,11.93552911,8.314869324,9.216126977,6.968756432,8.220706171
1,1.575079433,4.937290165,3.719193732,5.140639464,4.165849689,6.956107702,5.140639464,5.085449966,2.516433485,4.165849689,8.463031068,5.113312545,3.268666988,4.699736537,5.028029448,5.638249652,6.553284578,5.867265132,4.771788388,2.884670045,4.413644772,3.027869846,3.268666988,6.553284578,4.052647744,2.516433485,7.48689347,2.246512388,1.575079433,2.246512388,3.862761881,12.25197035,11.72594571,11.14322857,13.49820177,6.963726847,10.3899795,12.03623736,7.365638898,13.56590027,10.37292321,12.42863737,12.01119414,8.747400068,7.622990734,6.820009512,8.008940816
1,3.946271424,2.301592163,3.13910784,11.16801826,2.808834972,9.569641213,8.605351548,2.808834972,2.301592163,8.202321793,8.991755756,3.394613304,3.699623802,2.98653785,5.392905234,3.394613304,5.223447697,4.924131678,3.273700546,3.273700546,3.13910784,1.575079433,1.575079433,5.902769528,3.504672923,1.575079433,5.162168285,1.575079433,2.808834972,6.552083855,3.504672923,11.29174518,13.23938752,10.73181275,13.89043946,5.975513364,9.687742781,12.44701147,6.587279053,11.86828788,10.91652199,10.8371976,12.17893248,7.475698653,7.727634588,7.398595855,7.886650137
1,1.575079433,2.436684867,3.13408769,5.329858913,3.756177107,5.565876628,7.377428698,2.622896238,2.909638764,2.188783469,5.227571522,3.405237924,2.776725216,2.188783469,3.816209217,3.816209217,4.174414878,3.405237924,2.776725216,2.776725216,4.303054204,1.575079433,2.188783469,4.174414878,1.575079433,1.575079433,2.436684867,1.575079433,2.188783469,1.575079433,2.436684867,11.92489122,12.20595883,10.79666903,11.72292868,3.92866585,10.80596144,10.54459046,11.24647929,11.90072587,10.22647215,11.01041903,11.33472818,8.124369335,11.45267556,5.117367035,8.883470069
1,2.876451805,2.510342225,4.7207542,3.018881259,3.780433925,7.855098843,5.348749803,3.144916559,2.876451805,2.876451805,7.446852115,3.258461274,2.876451805,1.575079433,4.305472119,4.646991357,5.124288193,2.71112194,2.876451805,3.457575152,5.124288193,2.242094814,2.242094814,3.258461274,3.258461274,2.876451805,5.621063666,2.242094814,3.546259228,4.443547844,3.706985106,11.28624556,12.37005446,11.04861635,12.92242432,7.922199104,10.79273332,10.49513973,7.397763466,10.40143277,10.62163302,12.09720475,12.02879068,8.051234154,9.304293566,7.233389553,8.978714949
1,1.575079433,4.232664623,2.546069888,5.661869922,3.522666118,7.460887761,5.398650538,4.915966802,2.753807897,2.924590912,5.536304796,9.063308193,4.573143575,3.522666118,5.777311381,7.097234896,7.328743034,5.163549753,6.373796556,5.536304796,3.522666118,2.268025668,3.20132961,5.298912284,2.268025668,1.575079433,5.701392479,2.924590912,1.575079433,4.615634562,4.846667199,12.62537237,11.07768045,11.6848449,11.71131433,8.084755518,10.03615622,12.97199801,6.856633164,12.32813006,10.20923548,10.80737723,11.79875062,8.488181593,10.42017846,5.045150214,7.774325946
1,4.520110772,4.757958284,3.365949684,7.268193846,4.988171078,6.987779915,5.231628351,4.877747252,3.1746546,2.651567372,6.775266107,5.253830776,3.606359221,4.404318746,4.788872751,4.277966667,6.767612923,5.297224296,5.439482703,3.983831439,3.744602106,2.651567372,4.988171078,6.321431262,4.627021454,1.575079433,8.045501543,2.46059471,2.46059471,3.1746546,3.606359221,13.23036318,12.75240328,12.46029206,11.75158983,8.152150545,10.70086248,10.38822403,7.659846397,11.79126041,11.05826189,9.145955889,12.98761989,7.920019222,7.812615277,4.48257403,8.516224646
1,2.265121915,4.474639155,3.770314186,5.313875321,2.919212468,9.032078077,5.890036034,3.515412863,2.265121915,2.265121915,5.568501251,5.610293139,3.19503424,4.519803596,4.800729287,3.845268477,5.262274383,4.647143359,4.10893066,3.065626768,3.417660256,1.575079433,3.311489868,5.709730245,1.575079433,1.575079433,6.913067672,1.575079433,1.575079433,5.124450844,5.23575618,12.01089935,9.130141281,12.12007529,13.46573119,7.812226844,11.24953529,12.1622327,5.728815699,11.22880398,10.29274916,11.4050921,12.31520697,8.007951047,9.351885721,5.939987805,8.098507237
1,4.777406786,5.903242449,3.150818074,5.63794025,7.454752758,10.08111035,5.747670481,4.02763442,1.575079433,6.426951225,8.853765287,6.91807341,3.662954964,5.860487466,5.230167661,5.178679655,5.161094681,5.491296487,5.599412974,4.730227823,4.066937027,2.123517268,4.248024087,7.323484614,2.123517268,2.123517268,6.448733189,2.123517268,1.575079433,6.859684733,6.35955456,11.79475642,9.926889302,11.14534777,13.27417945,9.273010453,10.07004014,12.75021954,7.259249682,10.19597854,10.21937147,9.933976725,12.15217904,6.519047433,10.6008442,5.724001675,8.491029594
1,1.575079433,3.769007477,3.473277174,7.399489034,6.675300707,7.168454368,6.154708465,4.47308367,1.575079433,7.900986921,6.878670127,5.919316769,3.294446349,5.800883592,4.819715331,2.824665185,2.472034035,7.733701896,4.306084745,4.392098663,5.637607665,4.306084745,4.756898273,7.616165596,1.575079433,1.575079433,1.575079433,1.575079433,1.575079433,2.472034035,1.575079433,13.21604938,9.97118766,9.44975526,12.89349044,7.893789554,10.50865552,14.27859432,6.907558203,13.38033337,11.01247087,8.796953772,13.08455597,7.589682669,9.171917094,6.248107815,10.44853454
1,2.724459772,6.33267415,3.729328627,8.702380883,4.674948309,8.602335889,6.748668164,5.447198839,2.96582372,4.836500755,6.788263212,10.47593065,7.949032533,2.96582372,6.402414117,9.633545591,9.516703346,6.16217758,8.179787006,7.989204368,5.447198839,3.330536505,3.729328627,6.29649417,2.39826667,1.575079433,5.823539177,3.838801234,2.724459772,2.724459772,8.877689005,9.799248983,10.43289149,9.615328501,12.89527582,9.429725517,10.58292035,13.05383246,6.501069824,9.137181052,10.45149429,9.8390408,12.67200162,7.937346311,7.369556855,7.038592048,9.34160477
1,7.039929886,3.576745065,4.083200048,8.510982148,6.556782271,11.92170938,7.848337567,2.703905516,5.43214899,8.847886818,8.354822455,3.446522936,1.575079433,4.68733829,7.556319963,3.135356051,4.573961836,1.575079433,3.135356051,3.301009823,6.36833719,2.383191565,3.135356051,3.301009823,8.826700146,4.513631617,11.01804546,2.703905516,2.941492959,5.36621841,5.919017544,11.66885862,11.67860458,10.51993296,10.93845484,5.555533348,9.968608484,11.11984003,6.642495684,10.69548309,10.4952091,10.13049877,11.73370594,7.924399785,10.38564999,6.614487627,9.358690934
1,1.575079433,3.113881887,2.788277733,9.329596628,3.574873916,10.03620667,4.351791779,3.366109503,2.574965259,2.788277733,6.201759193,4.296954063,3.113881887,4.404537005,3.667603663,5.022152364,5.475215337,4.597526448,4.052643417,3.835268684,5.294417013,1.575079433,2.574965259,4.597526448,2.788277733,1.575079433,6.773357993,2.574965259,1.575079433,3.75412055,4.806472358,11.4280455,12.15287351,11.77103117,11.69821114,8.214843614,11.12980364,10.91569728,6.48004394,9.209514848,10.37401278,9.921239106,12.22444202,8.841467017,9.916799963,6.660969697,8.619053356
1,2.393547434,4.661487581,4.542715349,5.906498866,4.872581688,7.521173022,5.782556536,5.543633766,2.393547434,2.393547434,5.72981718,6.516541392,3.535514598,5.543633766,3.976086252,6.920362304,5.882551982,6.972241069,4.511375897,4.378446283,3.240640765,2.958213061,2.718028031,6.271529412,2.571092364,1.575079433,5.481108794,2.393547434,1.575079433,3.599478918,3.976086252,12.72497304,11.56804084,11.73241462,11.14714793,8.15813471,11.33955469,11.76564749,7.249510865,11.85792653,10.05633993,9.392896306,12.44702451,7.712891233,9.003363131,5.870427039,8.383373194
1,3.781872986,6.220639595,8.292017419,9.962604913,6.53430581,8.805088322,6.173132018,6.386002258,3.484854918,9.30471038,8.261158749,7.107898798,3.967314755,8.959846379,5.894140785,5.879402058,6.255267877,6.243817506,6.086018148,4.565136829,3.398292908,2.672519724,5.188476457,8.799242057,7.088846191,2.971162603,4.866395973,3.484854918,2.672519724,2.83285518,5.347379756,10.91705677,10.74779895,11.03740972,8.882699868,9.663349782,9.862437211,12.07562225,7.512337589,12.73156834,9.583966674,12.57486622,12.38398957,7.577560419,7.18168643,4.407166457,7.777169533
1,5.537800279,5.168626505,3.195881669,9.423520394,8.025070842,10.92316263,5.365114647,3.100188389,5.168626505,9.596805247,8.571664033,4.475910328,3.443775846,7.817189053,6.262792258,3.100188389,4.607272762,3.828012452,3.443775846,4.292066557,7.176474068,2.41678796,3.585042595,4.168714347,8.269052839,5.383353092,10.46277185,2.174415494,3.585042595,5.74914,6.570871318,12.0879084,11.22271751,10.58588322,12.54928353,4.509928242,10.94011574,12.16662574,5.289736929,10.4325956,10.32758075,8.048003373,11.92946422,7.262345543,10.09553134,5.436711365,7.820522663
1,2.068956527,5.430549686,3.20603817,4.762350052,3.619229866,8.57932966,4.743249554,4.989656574,2.42244973,4.153889177,7.776343882,5.22709656,3.619229866,6.351513695,6.007897081,4.723886267,5.576868167,6.459628487,4.345626261,3.822350283,3.479933366,1.575079433,3.266021632,6.713595284,2.068956527,1.575079433,5.840020805,2.757378868,2.068956527,4.444300786,3.574475309,12.06970468,11.26381792,11.28944781,12.35491503,8.325510755,9.121646813,12.12370584,6.326343762,10.7006061,10.30377935,10.49285524,12.20654227,6.505190328,9.035085912,5.794793707,9.340667316
1,3.029681382,4.370432591,2.247403281,4.587250151,2.517661678,8.891953118,5.060285577,4.322687813,1.575079433,3.029681382,7.431302959,3.994957006,3.795453788,4.908895543,3.795453788,3.994957006,6.606603143,3.721652423,4.416585048,4.587250151,3.795453788,2.247403281,4.322687813,7.431302959,1.575079433,1.575079433,8.328810225,3.029681382,1.575079433,5.50128769,7.111946567,11.78097083,12.06828847,10.84516807,12.10586511,9.924594757,11.07359856,12.16729227,6.315439563,11.5376298,10.02380322,11.34096106,13.26978262,8.208633449,8.609977966,3.931716073,8.950767667
1,1.575079433,3.079857413,1.575079433,4.068479487,2.272158511,7.593598718,6.933123756,2.272158511,2.760597069,2.272158511,5.206535313,3.327610291,1.575079433,2.551757937,4.068479487,2.932240581,5.178366323,2.551757937,3.624281907,2.932240581,3.624281907,1.575079433,2.932240581,2.551757937,2.272158511,1.575079433,5.484428688,2.272158511,1.575079433,4.351792509,3.079857413,11.73988365,9.683494752,9.294504868,14.49025279,6.390078422,10.90757124,12.0042938,6.09259199,11.98422956,10.69873265,10.36728999,12.09549664,8.223258456,10.53597639,6.4381293,9.30586649
1,2.581314466,4.821828272,1.575079433,4.969525714,6.048556492,8.831828456,4.89760444,2.581314466,4.741750349,3.847725691,7.896816929,4.131395887,2.971926022,2.581314466,4.365968988,2.971926022,4.821828272,1.575079433,2.971926022,3.997026638,7.018371588,1.575079433,2.971926022,5.037971701,2.971926022,1.575079433,4.821828272,1.575079433,1.575079433,4.131395887,4.821828272,12.37137558,11.53032952,11.33515264,13.24275077,5.037971701,11.13960854,11.70613575,8.229840854,10.21017616,10.41541608,9.397667901,12.88718753,8.116723692,8.244274447,4.741750349,8.30060647
1,7.308582014,6.428529085,4.92619979,11.03471582,10.44118112,13.19679872,7.342180464,5.074674567,6.436334757,10.08292705,9.395282747,7.550540278,5.620154568,7.338023229,7.078738706,5.916967993,8.525877706,7.45780393,6.63929765,6.323003506,5.824690403,3.612884306,6.467140897,8.855940248,8.880437599,4.483151414,10.90763025,3.279825706,3.670099512,7.265451971,6.63929765,11.3469339,10.64709966,10.88608785,14.24850886,7.370950223,10.18189418,11.15829949,7.175116354,10.26742107,10.1419267,10.7988195,12.60651089,7.742027596,9.012776314,4.970231419,8.772168029
1,6.947304427,5.431176092,4.722291656,10.30746906,9.777858306,12.03615553,5.617858519,4.304126614,7.446876488,12.15169497,8.283580735,7.247098874,4.259040773,6.808957158,6.052391651,5.327817614,7.230081861,5.564365809,5.972646973,5.370062941,6.876148115,3.951929189,5.306216528,6.621494091,8.376699288,5.239377852,10.11318338,2.961006551,3.552290483,6.435939386,6.531704067,12.03635941,10.59893785,11.13390113,10.65365102,9.250266183,10.37221574,11.87086229,5.349096564,12.71402094,10.28018344,6.785845291,11.98574085,7.165908976,9.175228326,5.169248774,7.504616695
1,5.201683655,5.680916685,2.44256869,8.016991817,7.645199608,9.043575031,5.063792188,3.416609198,5.549795428,6.678820429,8.446925286,4.799225341,4.317995483,4.73980128,5.479436911,3.705935038,5.405436295,3.829396136,4.856245913,4.544774047,5.366947208,3.569492255,4.04640291,6.936043284,4.856245913,1.575079433,8.848906027,3.036997927,1.575079433,5.286708313,5.063792188,11.92853694,8.929952171,12.34497436,11.58866238,8.213257413,10.68148075,11.46040419,6.495535998,12.5075482,10.55518347,8.8279125,12.02852822,8.599238449,10.75282833,5.857526691,8.071598236
1,3.839208528,7.149734103,6.655973126,9.202709385,5.405737996,9.048247813,6.556226892,7.608147988,2.790669726,2.290493763,7.789790756,7.989811457,4.7313809,5.765635192,4.122199071,8.318612473,9.932747294,8.023376089,6.687743499,7.231010889,4.356276963,2.790669726,5.824098553,8.591805375,1.575079433,1.575079433,11.02471226,4.356276963,1.575079433,3.249853876,7.039186001,11.66554868,12.43073682,10.80533368,13.06103311,7.580225327,10.55871921,12.28443195,5.405737996,11.2411774,10.44490718,11.19774342,13.71196324,8.315228994,7.142112914,6.101106157,8.523079743
1,2.389378605,4.09906249,1.575079433,9.189657089,2.389378605,7.2899376,3.232780751,1.575079433,2.712344351,1.575079433,5.167003956,2.951485449,1.575079433,1.575079433,3.817793888,1.575079433,4.499758501,2.838953176,2.712344351,3.146535373,2.712344351,3.313142575,3.313142575,2.838953176,3.388475147,2.154644606,5.51497414,2.154644606,1.575079433,3.764543002,3.651052702,11.98385347,11.14080771,10.34520743,10.03192784,7.833828556,11.18375543,11.60578705,5.927966211,11.47629708,10.51626096,9.87680154,12.31453071,8.416637698,10.37198229,4.258581575,11.78900512
1,3.19014385,1.575079433,4.270622233,6.619753593,8.685522763,9.945302081,4.556090101,1.575079433,3.412241922,5.173036047,8.208352908,4.270622233,3.19014385,3.764149161,3.764149161,3.764149161,6.225953859,2.915035482,3.600286142,4.931303263,5.22755067,1.575079433,4.270622233,6.424724047,2.538968909,1.575079433,5.22755067,1.575079433,1.575079433,5.22755067,4.556090101,11.77682111,12.10482942,10.42244961,13.23768592,7.326320462,10.2679144,12.27840079,8.125206469,10.14667987,10.42389983,9.939230161,12.68657639,8.228411624,10.76216966,5.116349704,7.433909095
1,2.592060499,6.503343638,4.847693925,7.577869782,4.277022422,7.881485845,7.612412452,7.49389891,3.273455615,9.28331413,7.909534,9.882676305,7.048849726,7.404733857,4.389869514,5.06460857,4.15408502,8.839216446,7.19279188,5.519808321,5.365622616,5.567718036,6.79174732,7.542479298,5.310292918,3.86874977,4.389869514,1.575079433,4.15408502,4.591280789,5.418887785,12.45767147,9.470660135,9.224992424,12.02215787,9.18348323,10.29780127,12.51545897,6.575207633,13.54036055,10.42791463,8.201867997,13.04133275,7.048849726,6.044326644,4.682049455,10.10915528
1,8.087443518,5.747371958,4.669106081,10.68272128,9.916051637,13.63886943,6.325813565,3.562951049,7.257229032,7.930135617,9.581478037,5.505453125,3.031893772,6.66850289,5.915234306,3.326528146,5.337865016,5.078552614,4.761048591,4.669106081,7.626561008,3.562951049,4.761048591,5.395939656,7.67404097,5.915234306,10.1480733,3.326528146,4.350305062,6.135133799,6.168721717,11.29706971,12.34524191,11.63359097,11.46419135,6.100742277,10.49557748,10.44173921,7.209681344,9.639426355,10.30519495,9.084915803,11.81327107,9.210963629,9.174292029,5.833756551,7.552274607
1,6.303210468,5.263013806,4.073908639,9.089489915,8.233673189,10.75290002,5.514018909,3.978924539,8.216166853,11.06443076,7.933556623,5.446688222,3.096098806,6.284108508,5.140260798,4.503433464,6.640043324,5.282482337,4.776962061,2.876379766,5.263013806,4.162667598,4.073908639,6.93135214,7.459500254,3.191581014,9.998475943,3.279822694,2.991788133,5.339342397,3.706878011,12.30053688,10.60029316,10.64583373,12.08136622,7.635409239,10.70305525,12.75144304,5.741575584,11.11658028,10.29733293,10.68408089,12.30867102,7.060343086,9.38524241,5.609422222,8.484063672
